Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),km_year
Renault,Grand Scenic,0.2205109465437882,Minivan,0.2172956962990106,,Diesel,Manual,-0.08327711611272005,0.2084383522694343
Dacia,Logan Mcv,-0.07405288199173347,Universal,1.0827162293274968,,Diesel,Manual,-0.858416918461702,0.9394262050180568
BMW,5 Series,-0.3689102470265021,Sedan,0.4113971953154114,,Diesel,Automatic,0.3923026151995495,0.04796071016324577
Audi,A5,0.6618075851320404,Coupe,-0.46071002111720916,,Petrol,Automatic,0.5954269326647279,-0.15030097490654049
Renault,Scenic,0.9556401230095616,Hatchback,0.17512898985072234,,Diesel,Manual,0.13063082350394828,0.8540666821846628
Mitsubishi,Pajero Sport,1.1024470430775788,SUV,-0.035540260378348544,,Diesel,Automatic,1.4932025693673414,0.8256103713450931
Infiniti,FX,-0.3689102470265021,Crossover,0.3905433848773591,,Metan/Propan,Automatic,1.0674763565805914,0.025585099780192515
Toyota,Avensis,-0.9595079307857564,Universal,0.3905433848773591,,Petrol,Automatic,-0.35736468073660455,-0.2604346835378917
Dodge,Avenger,-0.07405288199173347,Sedan,0.7924928897226817,,Metan/Propan,Manual,0.49831472318336867,0.6280239128395342
Toyota,Avensis,0.07326568780635243,Sedan,0.44312592623581043,,Diesel,Manual,0.37932395879758996,0.3481517423181507
Subaru,Impreza,-0.22144483588723396,Sedan,-0.31162735953318144,,Petrol,Manual,0.5954269326647279,-0.6451024725902772
Volkswagen,Golf,-1.9958989774919593,Hatchback,0.819494804627998,,Petrol,Manual,-2.1854507871305193,-0.18484718255530305
Renault,Kangoo,-1.4032310951622728,Minivan,0.6571105193929639,,Diesel,Manual,-2.0736285509399974,-0.1535582374967571
BMW,3 Series,-1.107341729177916,Sedan,0.8749117270404734,,Diesel,Manual,-1.495832748351606,0.19674227532791394
Mercedes,Series (W124),-2.1442516210244014,Sedan,1.2304631934428145,,Metan/Propan,Manual,-0.7190092438572904,0.2094963587769092
Hyundai,Santa FE,0.8087603278232458,SUV,-0.9521027435720608,,Diesel,Automatic,1.2250576975254135,-0.5265815910886847
KIA,Ceed,0.07326568780635243,Hatchback,0.6438149801297988,,Petrol,Manual,-0.4210595530659357,0.5634860137892986
Mitsubishi,Space Star,0.9556401230095616,Hatchback,0.1607360528600945,,Petrol,Manual,0.20940170605804612,0.8386234253598802
Mercedes,E Class,-0.22144483588723396,Sedan,1.0216596594673468,,Diesel,Automatic,0.3252340962469685,0.785480727279103
Mitsubishi,L Series,-0.07405288199173347,SUV,1.30833311490509,,Diesel,Automatic,0.33895802702821426,1.1815074084757442
Opel,Corsa,-0.6640617341702229,Hatchback,0.7892973327154621,,Petrol,Manual,-0.5303029118762451,0.3024666572941166
Toyota,Verso,0.8087603278232458,Microvan,0.040770531622179945,,Petrol,Manual,0.6800217952208985,0.5387462841927659
Renault,Megane,-0.22144483588723396,Universal,0.2974105805027552,,Diesel,Manual,-0.6826009624238295,0.008379810430525837
Toyota,Land Cruiser,-2.2926786827406813,SUV,0.34798318271475864,,Diesel,Automatic,1.0674763565805914,-0.7823615097604025
Dacia,Duster,0.5147818224416055,SUV,-0.07016875219654924,,Diesel,Manual,0.3322533580423098,0.1336914593758226
Toyota,Corolla,0.07326568780635243,Sedan,0.3355393272837336,,Diesel,Automatic,0.2974363976548356,0.23271404675931856
Audi,A6,-1.107341729177916,Universal,1.188331898793114,,Diesel,Manual,-0.8580383911267042,0.5330341808364649
Mercedes,E Class,-0.6640617341702229,Sedan,0.8507775866300904,,Metan/Propan,Automatic,0.010632627643664709,0.36843341247928746
Peugeot,307,-0.5164491886657425,Hatchback,0.7267185173766919,,Petrol,Manual,-0.8392660632091201,0.3085853886252886
Peugeot,307,-0.5164491886657425,Hatchback,0.7312179551604838,,Petrol,Manual,-0.8207893748205397,0.31341317139870484
Toyota,Avensis,0.5147818224416055,Universal,0.13512344775685983,,Diesel,Manual,0.6542351425951016,0.3539647899732558
Seat,Ibiza,0.5147818224416055,Minivan,0.3242279393798186,,Diesel,Manual,-0.3089765666877307,0.5568691195589754
Ford,Escort,-1.6994166467473895,Minivan,0.6571105193929639,,Diesel,Manual,-1.9236486275849427,-0.2604346835378917
BMW,3 Series,0.07326568780635243,Universal,0.2712980802926962,,Diesel,Manual,0.09757946986752304,0.1637848159377883
BMW,X5,-0.07405288199173347,Crossover,0.6083445925248685,,Diesel,Automatic,1.2186289391683538,0.4304374543339775
Citroen,C1,1.1024470430775788,Coupe,-0.970624034254883,,Petrol,Manual,-0.1874979347134757,-0.17771083280269787
Mini,Cooper,-0.6640617341702229,Coupe,-1.4456958367428931,,Petrol,Manual,-0.0852341565408912,-2.0956244022339083
Ford,C-Max,0.9556401230095616,Hatchback,-0.46288011416436137,,Plug-in Hybrid,Automatic,0.573289569029767,0.16949907403986603
Lexus,CT Series,0.5147818224416055,Hatchback,0.1589246812934152,,Hybrid,Automatic,0.7298568952856755,0.3795029106841973
Mercedes,Vito,-1.4032310951622728,Microvan,1.207475067463184,,Diesel,Manual,-1.432398626209958,0.4369689821135979
Hyundai,Tucson,0.9556401230095616,Crossover,-0.2196885575761617,,Diesel,Automatic,1.3263417299503286,0.4304374543339775
Volkswagen,Tiguan,1.1024470430775788,SUV,-1.1089966422393898,,Petrol,Manual,0.8506316307880846,-0.326181136258545
Toyota,Avensis,-0.6640617341702229,Sedan,0.26467978458695257,,Diesel,Manual,-0.22882132354275142,-0.2604346835378917
Toyota,Corolla,-0.5164491886657425,Hatchback,0.17512898985072234,,Diesel,Automatic,-0.3450792756582957,-0.283256202912946
Jeep,Grand Cherokee,-1.2552494259977915,SUV,0.5575029061086993,,Diesel,Automatic,-0.1853628195388653,-0.2034575339687606
Opel,Astra,-0.3689102470265021,Universal,0.8749117270404734,,Diesel,Manual,-0.9162277773790489,0.5453000621043403
Land Rover,Freelander,-0.22144483588723396,Crossover,0.599205883524466,,Diesel,Automatic,0.3044829381440645,0.3321985262431165
Hyundai,Sonata,0.6618075851320404,Sedan,-0.17092263070806626,,Petrol,Automatic,0.573289569029767,0.16063355482740926
Toyota,Avensis,0.07326568780635243,Minivan,0.6571105193929639,,Diesel,Automatic,0.392432983049526,0.5777517906490697
Renault,Megane,0.2205109465437882,Universal,0.37853726050760395,,Diesel,Manual,-0.2739517130659638,0.3814464664940723
Volkswagen,Passat,-1.2552494259977915,Universal,0.8344129564840526,,Metan/Propan,Manual,-1.1104168416571651,0.09365993608575518
Skoda,Octavia,-0.5164491886657425,Sedan,-4.9232332132978005,,Metan/Propan,Manual,-0.7190092438572904,-5.75366970783167
BMW,5 Series,0.07326568780635243,Sedan,0.15347402855499578,,Petrol,Manual,0.25277709645943097,0.037362592849731584
BMW,5 Series,0.07326568780635243,Sedan,0.13290231420218068,,Petrol,Manual,0.3660668068433368,0.015289664420779826
Dacia,Duster,0.3676829671490637,SUV,-0.09681519494054647,,Diesel,Manual,0.22454056726033303,-0.017065686454741043
Volvo,S90,1.3958425468655484,Sedan,-2.1931636787099986,,Petrol,Automatic,1.7028602476151067,-0.9697499426383724
Toyota,Corolla,-0.5164491886657425,Hatchback,0.6777553526409799,,Diesel,Manual,-0.4078346326872016,0.2560491530772533
Renault,Scenic,0.3676829671490637,Universal,0.12397625036175214,,Diesel,Automatic,0.010632627643664709,0.21983794181363142
Toyota,Rav 4,-0.22144483588723396,Crossover,-0.035540260378348544,,Metan/Propan,Automatic,0.3923026151995495,-0.34886800835041926
Citroen,Berlingo,0.3676829671490637,Combi,0.36640924446697615,,Diesel,Manual,-0.4207988028782517,0.47996240377753246
Skoda,Octavia,0.07326568780635243,Universal,0.37853726050760395,,Petrol,Manual,-0.08347267332038175,0.278849739991585
Mercedes,E Class,0.5147818224416055,Sedan,0.7039635566299997,,Metan/Propan,Automatic,0.649009096249723,0.9643158183480851
BMW,X5,-0.811747957015062,SUV,0.7753041137562066,,Metan/Propan,Automatic,0.22454056726033303,0.21815028546577026
BMW,5 Series,-1.5512868106991526,Sedan,0.7930090157736208,,Petrol,Automatic,-0.7500069351795591,-0.06229443485290169
Volvo,XC90,-0.5164491886657425,SUV,0.3300289793178866,,Petrol,Automatic,0.3923026151995495,-0.11705243775682678
Volkswagen,Transporter,0.6618075851320404,Minivan,0.8324546809868579,,Diesel,Manual,0.3252340962469685,1.237231995211902
Brilliance,BS6,-0.5164491886657425,Sedan,0.3905433848773591,,Petrol,Manual,-1.9725209596710869,-0.052122013392266645
Mercedes,Citan,0.5147818224416055,Minivan,0.10136486263600461,,Diesel,Manual,0.2688192359006606,0.3177426832272861
Toyota,Prius,0.5147818224416055,Sedan,0.6576885655876286,,Hybrid,Automatic,0.13046786142789735,0.914663925082864
Audi,A6,-0.3689102470265021,Sedan,0.6268413783549349,,Petrol,Automatic,0.04601311716104659,0.27912686146723886
Toyota,Corolla,-0.22144483588723396,Hatchback,0.5057684369196476,,Diesel,Manual,-0.29741972829035546,0.23194251276167907
Volkswagen,Caddy,-0.5164491886657425,Minivan,0.40314540592853526,,Diesel,Manual,-0.4744102065899711,-0.03860036400747972
Volkswagen,Golf,-0.5164491886657425,Hatchback,0.5044008607980084,,Petrol,Manual,-0.5592805633111595,0.07004417431555188
Skoda,Octavia,0.3676829671490637,Universal,0.19305585940092357,,Diesel,Automatic,-0.08347267332038175,0.2939586125594286
Vaz,2121niva,-0.5164491886657425,SUV,0.6576885655876286,,Petrol,Manual,-0.8969000490568381,0.23451799885106317
Dacia,Logan,-0.3689102470265021,Sedan,0.5036241187719207,,Metan/Propan,Manual,-1.0648526528860915,0.14691786296852047
Skoda,Superb,0.3676829671490637,Sedan,-0.32363228930302185,,Petrol,Manual,0.09741185139953955,-0.2604346835378917
Dacia,Logan,-0.07405288199173347,Sedan,0.8099467032471659,,Metan/Propan,Manual,-0.8969000490568381,0.6467514126546136
BMW,X5,-0.22144483588723396,SUV,1.0491929538346738,,Petrol,Automatic,0.5159293997853069,0.8150232547301564
BMW,7 Series,-0.3689102470265021,Sedan,0.6767827756649063,,Metan/Propan,Automatic,0.3252340962469685,0.33271271578929434
Dacia,Logan,0.3676829671490637,Sedan,0.3132800488632283,,Metan/Propan,Manual,-0.8969000490568381,0.4229561226316529
Dacia,Logan,0.6618075851320404,Sedan,0.6864311341117731,,Petrol,Manual,-0.8211560713275574,1.080552428121065
Skoda,Rapid,1.542431274821514,Sedan,-2.7862068451970443,,Petrol,Manual,0.7298568952856755,-1.2373266047278475
Mitsubishi,Pajero,0.07326568780635243,SUV,0.3905433848773591,,Metan/Propan,Automatic,0.8237741604489984,0.29173200733098553
Renault,Megane,0.8087603278232458,Universal,-0.018595305071834947,,Diesel,Manual,0.8417769060055807,0.47504824512814325
Volvo,XC60,1.249181160305614,Crossover,-1.4738053529328996,,Petrol,Automatic,1.4700712480487343,-0.48391646339763605
Mercedes,E Class,-0.5164491886657425,Universal,1.2035499303159172,,Diesel,Automatic,-0.558987215274964,0.8202134167989915
Volkswagen,Golf,0.3676829671490637,Universal,0.36029874869208367,,Diesel,Manual,0.2542445706528137,0.4734059965869885
Volkswagen,Golf,-0.5164491886657425,Hatchback,0.7490481267500668,,Petrol,Manual,-0.1853628195388653,0.33254449388466667
Renault,Megane,-0.6640617341702229,Universal,0.8280109048749609,,Diesel,Manual,-0.8580383911267042,0.34400533962511737
Toyota,Prius,1.1024470430775788,Hatchback,-0.9613274945797768,,Hybrid,Automatic,0.6277623028618928,-0.1677358812081825
Mercedes,GLK Class,0.2205109465437882,SUV,0.6571105193929639,,Diesel,Automatic,0.777848889743967,0.6803485171515571
Lexus,RX Series,1.1024470430775788,SUV,-0.797189704113882,,Hybrid,Automatic,2.0823306770467287,0.008379810430525837
Skoda,Octavia,0.3676829671490637,Hatchback,0.5044008607980084,,Diesel,Automatic,0.2542445706528137,0.6280239128395342
Mitsubishi,Pajero,-3.184808025896536,Crossover,0.6571105193929639,,Diesel,Manual,0.010632627643664709,-0.6917163210495142
Mazda,6,-0.811747957015062,Hatchback,0.6083445925248685,,Diesel,Manual,-0.8580383911267042,0.039006948188822915
Opel,Corsa,-0.07405288199173347,Hatchback,0.2172956962990106,,Petrol,Automatic,-0.558987215274964,0.01085189376387766
Volvo,XC60,0.6618075851320404,SUV,0.3905433848773591,,Diesel,Automatic,1.2690371397326035,0.7630723678867509
Volkswagen,Golf,-0.5164491886657425,Hatchback,0.3905433848773591,,Petrol,Manual,-0.2971850557293863,-0.052122013392266645
BMW,X3,0.3676829671490637,SUV,0.5044008607980084,,Diesel,Automatic,1.0601205615472724,0.6280239128395342
Toyota,Corolla,0.3676829671490637,Sedan,0.4934912021494175,,Petrol,Manual,-0.08327711611272005,0.6163181254459965
Ford,F-150,0.9556401230095616,Pickup,0.37853726050760395,,Petrol,Automatic,1.380921127309474,1.0723186043659438
Hyundai,Getz,-0.3689102470265021,Hatchback,0.7098530920459304,,Petrol,Manual,-1.432398626209958,0.36819632761094323
Peugeot,207,0.07326568780635243,Hatchback,-0.6745591215460324,,Metan/Propan,Automatic,-0.25116953190191094,-0.8510960035276965
Opel,Astra,-2.2926786827406813,Sedan,0.8749117270404734,,Petrol,Manual,-1.495832748351606,-0.2169805285452093
Renault,Megane,0.5147818224416055,Universal,0.5575029061086993,,Diesel,Manual,0.06356997369956792,0.8071672501164838
Mercedes,E Class,-0.3689102470265021,Sedan,0.7267185173766919,,Diesel,Automatic,0.4863427268059108,0.3862925017977455
Opel,Astra,0.9556401230095616,Universal,0.1607360528600945,,Diesel,Manual,0.028545120077803035,0.8386234253598802
Suzuki,Alto,0.5147818224416055,Hatchback,0.022744436529060184,,Petrol,Manual,-0.8969000490568381,0.2333849574320707
Mercedes,Viano,-0.6640617341702229,Microvan,0.9520094004627824,,Metan/Propan,Automatic,-0.8207893748205397,0.47705258456866667
Toyota,Corolla,-0.3689102470265021,Combi,0.04687857693944316,,Diesel,Automatic,-0.10299599145127117,-0.34315853427308785
Toyota,Corolla,-0.6640617341702229,Hatchback,0.7267185173766919,,Diesel,Manual,-0.8965089020404978,0.23532117352687804
Hyundai,Sonata,0.3676829671490637,Sedan,0.34177745800926157,,Metan/Propan,Automatic,0.35938162941310076,0.453533120819695
Dacia,Duster,0.5147818224416055,Crossover,-0.617662686641863,,Diesel,Manual,0.2832150663848579,-0.453755664526269
Opel,Astra,0.3676829671490637,Universal,0.48799878181047185,,Diesel,Manual,-0.02603427728134239,0.6104248975426703
Volkswagen,Passat,1.3958425468655484,Sedan,-2.0935560654257315,,Petrol,Automatic,0.9839090043496064,-0.8628734965972357
Hyundai,Elantra,1.249181160305614,Sedan,-1.02797581481707,,Petrol,Automatic,0.6277623028618928,-0.0055526616468776204
Toyota,Avensis,0.3676829671490637,Sedan,0.05481614314850758,,Petrol,Manual,0.3727141077109728,0.14563089856603373
Volkswagen,Caravelle,-1.4032310951622728,Minivan,1.1393043055978338,,Diesel,Manual,-1.0201226491893622,0.3638234813646498
UAZ,Altele,-3.03593288246559,Combi,0.04687857693944316,,Metan/Propan,Manual,-2.4472529466760964,-1.3093242438229729
Seat,Ibiza,0.3676829671490637,Hatchback,-0.0887943552784959,,Petrol,Automatic,0.07216521701144568,-0.008459528661367219
Hyundai,Santa FE,1.1024470430775788,SUV,-0.10583108165551246,,Diesel,Automatic,1.2752576741047106,0.7501901005473527
Ford,Mondeo,1.1024470430775788,Sedan,-0.7040568997392781,,Hybrid,Automatic,0.8853970029392234,0.10830895051538636
Opel,Meriva,-0.811747957015062,Hatchback,0.45450314860665547,,Petrol,Manual,-0.7325338370179887,-0.1260610244057253
Hyundai,Accent,1.3958425468655484,Sedan,-1.761897381857573,,Petrol,Automatic,0.5788631921706522,-0.5070121298833558
Honda,Civic,-2.5897563596310933,Universal,0.6083445925248685,,Petrol,Manual,-1.314976162371364,-0.5884836358085884
Honda,Civic,1.542431274821514,Sedan,-2.554268202499638,,Petrol,Automatic,1.0964468523126356,-0.9884623160076691
Hyundai,ix35,0.2205109465437882,SUV,-0.3792050683162624,,Petrol,Manual,0.4245787052518293,-0.4315918590856131
Lexus,Es Series,1.1024470430775788,Sedan,-0.7811545731615871,,Hybrid,Automatic,1.4932535811486762,0.025585099780192515
Hyundai,ix35,0.3676829671490637,SUV,0.5626855577054171,,Diesel,Automatic,0.8811072524028201,0.6905619162978763
Toyota,Land Cruiser Prado,-0.3689102470265021,SUV,0.3242279393798186,,Metan/Propan,Automatic,0.9752153302759239,-0.04556969350036625
Mazda,6,0.9556401230095616,Sedan,-0.17092263070806626,,Petrol,Automatic,0.86814308221177,0.4827620586460004
Volkswagen,Passat,0.2205109465437882,Universal,0.3355393272837336,,Petrol,Manual,0.1706772184218287,0.3353107732618059
Opel,Astra,0.3676829671490637,Universal,0.27787991137429197,,Diesel,Manual,-0.08327711611272005,0.38497267177446093
Toyota,Corolla Verso,-0.5164491886657425,Minivan,0.9179297711947125,,Petrol,Manual,-0.12305195786085416,0.5137502206830353
Volkswagen,Tiguan,0.5147818224416055,SUV,0.07831721554230282,,Petrol,Manual,0.573289569029767,0.2930131416815471
Toyota,Corolla,0.6618075851320404,Sedan,-0.5501532387267383,,Petrol,Manual,0.4118259115976358,-0.24627128184793193
Lexus,GS Series,-1.8476206775576325,Sedan,0.7709679953136154,,Metan/Propan,Automatic,-0.558987215274964,-0.1885406180205399
Opel,Mokka,0.9556401230095616,Crossover,-0.498764699785869,,Diesel,Automatic,0.7731464968170796,0.1309958226072629
Nissan,Qashqai,1.249181160305614,SUV,-0.33454194795161274,,Petrol,Automatic,0.7964722246504112,0.738484313153815
Opel,Insignia,0.9556401230095616,Sedan,0.3229644814943613,,Petrol,Automatic,0.35938162941310076,1.0126904201164675
BMW,5 Series,-0.3689102470265021,Sedan,0.9520094004627824,,Diesel,Automatic,0.4558671051911732,0.6280239128395342
Nissan,Qashqai,-0.07405288199173347,Crossover,0.3292684503151612,,Diesel,Manual,0.22303544137764172,0.1309958226072629
KIA,Sorento,0.9556401230095616,Crossover,-0.1425908841538527,,Diesel,Automatic,1.3837245825612918,0.5131613050691713
BMW,7 Series,0.6618075851320404,Sedan,0.1893505782816099,,Diesel,Automatic,1.6143140183351674,0.5471975825264246
Volkswagen,Golf,0.6618075851320404,Hatchback,0.5780999563395931,,Petrol,Manual,0.2540979058029876,0.9643158183480851
Volvo,XC90,0.5147818224416055,Crossover,0.7490481267500668,,Diesel,Automatic,1.1035790655511564,1.0126904201164675
KIA,Sportage,-0.22144483588723396,SUV,0.5044008607980084,,Diesel,Automatic,0.2542445706528137,0.2304751382232049
Hyundai,Avante,1.249181160305614,Sedan,-0.5241826654883737,,Metan/Propan,Automatic,0.7298568952856755,0.5350046267449299
Hyundai,Elantra,1.249181160305614,Sedan,-0.5901994238186268,,Petrol,Automatic,0.6008966183972678,0.4641703172292662
KIA,Ceed,-0.07405288199173347,Hatchback,0.7490481267500668,,Petrol,Manual,-0.558987215274964,0.5814087826048473
Ford,Focus,-0.3689102470265021,Sedan,-0.31162735953318144,,Metan/Propan,Automatic,-1.2603967650122196,-0.727826323325471
Volkswagen,Golf,0.2205109465437882,Hatchback,0.3724886434366881,,Diesel,Manual,0.221075886603304,0.37495645358553753
Hyundai,Tucson,0.2205109465437882,SUV,-0.3792050683162624,,Petrol,Manual,0.4245787052518293,-0.4315918590856131
Dacia,Sandero,-0.07405288199173347,Hatchback,-0.2715694779154997,,Petrol,Manual,-0.6038300798697316,-0.5136880554488298
Volkswagen,Caddy,0.5147818224416055,Minivan,0.6083445925248685,,Diesel,Manual,0.3184503110167178,0.8617190918455977
BMW,X6,0.3676829671490637,SUV,0.6627072269881615,,Diesel,Automatic,1.2378104911796048,0.7978826339375429
Mitsubishi,Galant,-2.5897563596310933,Hatchback,0.9140824270661774,,Petrol,Manual,-1.3722190012027418,-0.2604346835378917
Honda,Insight,0.07326568780635243,Sedan,0.17512898985072234,,Hybrid,Automatic,-0.08347267332038175,0.06059781781030386
BMW,5 Series,0.6618075851320404,Sedan,-0.1805178575504577,,Diesel,Automatic,1.1658899272291696,0.15033811946799658
Skoda,Fabia,0.3676829671490637,Hatchback,0.178129599730023,,Diesel,Manual,-0.4207988028782517,0.2779431140075225
Opel,Astra,0.07326568780635243,Hatchback,-0.24993319376143716,,Petrol,Automatic,-0.1853628195388653,-0.3954831385851085
Mercedes,Vito,0.2205109465437882,Minivan,0.3905433848773591,,Diesel,Manual,0.06356997369956792,0.39432873383347283
Volkswagen,Jetta,0.3676829671490637,Sedan,0.2974105805027552,,Petrol,Automatic,0.1548223086989007,0.40592858504685736
Mitsubishi,Galant,-1.8476206775576325,Sedan,0.04687857693944316,,Petrol,Manual,-2.1854507871305193,-0.965470223099723
Dacia,Logan,0.07326568780635243,Sedan,0.34177745800926157,,Diesel,Manual,-1.0848852701204588,0.2394074030189626
Renault,Megane,0.6618075851320404,Universal,0.24662504314628153,,Diesel,Manual,-0.0075575888927640195,0.6086516325916012
Skoda,Superb,1.1024470430775788,Sedan,0.21037046345916724,,Diesel,Manual,0.983830260400811,1.0894663492225236
Skoda,Superb,1.6889474161298947,Sedan,-2.65716472337287,,Diesel,Automatic,2.066759487871104,-0.57915271426117
Mitsubishi,Colt,0.2205109465437882,Coupe,0.0388879162474134,,Petrol,Manual,-0.5017443764435864,0.01701132325722997
Mercedes,GLE,1.1024470430775788,SUV,-0.24158999110727364,,Diesel,Automatic,1.8988983590447979,0.6045242294134187
Honda,Civic,1.249181160305614,Hatchback,-0.66007895250459,,Petrol,Automatic,0.8462126219306041,0.38919135296404306
Renault,Scenic,-0.07405288199173347,Hatchback,0.5044008607980084,,Diesel,Manual,-0.8580383911267042,0.31890846303573245
Opel,Vectra,-0.07405288199173347,Sedan,0.5044008607980084,,Diesel,Automatic,-0.6664180097895915,0.31890846303573245
Toyota,Corolla,-0.3689102470265021,Universal,0.5044008607980084,,Diesel,Manual,-0.558987215274964,0.14775128748801106
Infiniti,QX70,0.8087603278232458,Crossover,-3.327367567622102,,Petrol,Automatic,1.4881413923864484,-3.0751805829801238
Renault,Grand Scenic,1.249181160305614,Minivan,0.0810291334364689,,Diesel,Automatic,0.7684251807288512,1.184381557267841
Toyota,Auris,-0.07405288199173347,Hatchback,0.3292684503151612,,Diesel,Automatic,0.010632627643664709,0.1309958226072629
Toyota,Auris,-0.07405288199173347,Hatchback,0.6571105193929639,,Diesel,Manual,-0.1642226896780526,0.4827620586460004
Renault,Scenic,0.9556401230095616,Universal,0.17512898985072234,,Diesel,Manual,0.13875020168472357,0.8540666821846628
Skoda,Fabia,0.07326568780635243,Hatchback,0.5575029061086993,,Petrol,Manual,-0.8392660632091201,0.47087534460793284
Toyota,Auris,0.3676829671490637,Hatchback,0.26467978458695257,,Diesel,Manual,0.010632627643664709,0.37080927008450115
BMW,5 Series,-2.738407124539331,Sedan,1.1189689216941225,,Petrol,Manual,-1.9236486275849427,-0.08129134626094436
Volkswagen,Transporter,0.5147818224416055,Universal,0.3905433848773591,,Diesel,Automatic,0.573289569029767,0.6280239128395342
Opel,Corsa,-0.811747957015062,Hatchback,-2.3018385030339297,,Petrol,Manual,-1.0644013178296887,-3.083545799809268
Opel,Vectra,-0.6640617341702229,Sedan,0.36945281125814905,,Metan/Propan,Manual,-0.8969000490568381,-0.14801587977001543
Audi,Q7,0.6618075851320404,SUV,0.19639838231905773,,Diesel,Automatic,1.7198453790533412,0.5547596977411235
Honda,Accord,-1.8476206775576325,Sedan,-1.691606560580409,,Petrol,Manual,0.8238644135714425,-2.8308207406671055
Volvo,XC90,0.5147818224416055,Crossover,0.7839294170708181,,Diesel,Automatic,1.3865213549575448,1.0501171611043458
BMW,5 Series,-0.5164491886657425,Sedan,0.5806497957694531,,Diesel,Automatic,0.32537213324514563,0.15185735019110239
Volkswagen,Golf,0.3676829671490637,Universal,0.0713153108505012,,Petrol,Manual,0.22454056726033303,0.16333408759429965
Renault,Megane,-0.6640617341702229,Universal,0.8828492932495379,,Diesel,Manual,-0.9774544756058314,0.4028455413210667
Opel,Astra,1.1024470430775788,Universal,-0.03127293230882872,,Diesel,Manual,0.5844104623850264,0.8301891062743226
Skoda,Superb,0.9556401230095616,Sedan,-0.5901994238186268,,Petrol,Automatic,1.2314514216031005,0.032888679717645974
Dacia,Duster,0.5147818224416055,Crossover,0.4382403840184674,,Diesel,Manual,0.3525232777499293,0.6792015847759221
Mitsubishi,Pajero,0.3676829671490637,Crossover,-0.2891229530736216,,Diesel,Automatic,0.8416880204064884,-0.223407039868615
Ford,Fusion,0.8087603278232458,Sedan,-0.07016875219654924,,Plug-in Hybrid,Automatic,0.649009096249723,0.4197112426939091
Skoda,Octavia,0.3676829671490637,Hatchback,0.6571105193929639,,Petrol,Manual,-0.21780485326304777,0.7918775084498021
BMW,X1,1.1024470430775788,Crossover,-0.0728068084456796,,Diesel,Manual,1.2271714807703742,0.7856243092125648
BMW,5 Series,-1.107341729177916,Sedan,0.7039635566299997,,Diesel,Automatic,-0.32088779046334326,0.013319218512317068
Toyota,Auris,0.07326568780635243,Hatchback,0.3292684503151612,,Diesel,Manual,-0.044806605198926534,0.2259855546103322
Skoda,Rapid,1.249181160305614,Hatchback,-1.4230750728383526,,Diesel,Automatic,0.5159293997853069,-0.4294841578297565
Renault,Kadjar,1.1024470430775788,Crossover,0.13382828845158562,,Diesel,Automatic,0.8056741970350138,1.0073385342158228
Renault,Kadjar,1.249181160305614,Crossover,-0.009018115132797173,,Diesel,Automatic,0.8056741970350138,1.0877631404064652
Ford,Focus,0.9556401230095616,Universal,0.03346384544355464,,Diesel,Manual,0.22454056726033303,0.7020635705456627
Audi,80,-2.2926786827406813,Sedan,0.11140436736463621,,Petrol,Manual,-2.3761253840837644,-1.0362045862036062
Mercedes,GLK Class,0.8087603278232458,Crossover,0.17512898985072234,,Diesel,Automatic,1.4141284043250435,0.6829095066369413
Volkswagen,Tiguan,0.07326568780635243,Crossover,0.708549356193646,,Petrol,Manual,0.1785250434328577,0.6329443596152342
Volvo,XC60,0.2205109465437882,SUV,0.45450314860665547,,Diesel,Automatic,0.8417769060055807,0.4629559402449882
BMW,5 Series,-2.738407124539331,Sedan,0.690099579134081,,Petrol,Manual,-1.7097406879682744,-0.5414572877739289
Dacia,Sandero,0.07326568780635243,Hatchback,0.3355393272837336,,Metan/Propan,Manual,-0.8969000490568381,0.23271404675931856
BMW,3 Series,1.6889474161298947,Sedan,-1.5320900498403083,,Petrol,Automatic,2.0024872599407026,0.6280239128395342
Ford,Transit Connect,0.5147818224416055,Combi,0.3905374118658299,,Diesel,Manual,-0.3089765666877307,0.6280175039494568
Ford,Fusion,1.1024470430775788,Sedan,-0.035540260378348544,,Hybrid,Automatic,0.649009096249723,0.8256103713450931
Opel,Astra,0.5147818224416055,Universal,0.3724886434366881,,Diesel,Manual,0.010632627643664709,0.6086516325916012
Opel,Astra,-2.1442516210244014,Universal,0.498958485465222,,Diesel,Manual,-1.7915245934482706,-0.5753896642210312
Volkswagen,Passat,-0.07405288199173347,Sedan,-0.16140386066875298,,Diesel,Manual,-1.3722190012027418,-0.3954831385851085
Mitsubishi,Outlander,0.8087603278232458,Crossover,0.5098185540716983,,Plug-in Hybrid,Automatic,0.8853970029392234,1.0420229315205443
Mercedes,Vito,0.9556401230095616,Microvan,0.48799878181047185,,Diesel,Manual,1.287479091538016,1.1897680441162946
Audi,A3,0.2205109465437882,Universal,0.37853726050760395,,Petrol,Automatic,0.20924932662219914,0.3814464664940723
Toyota,Verso,0.2205109465437882,Minivan,0.438286296815216,,Petrol,Manual,0.2832150663848579,0.44555566903782085
Nissan,Juke,0.2205109465437882,Crossover,-0.4374897652236711,,Petrol,Automatic,0.3920418360331837,-0.4941298625439553
Toyota,Prius,0.5147818224416055,Hatchback,0.4200411630706028,,Hybrid,Automatic,0.31148740948419135,0.659674281676369
